prefix,number_of_sites,backing_prefix
162.254.125.0/24,22,162.254.125.0/24
162.255.119.0/24,2,162.255.119.0/24
162.62.163.0/24,5,162.62.160.0/22
162.62.74.0/24,2,162.62.74.0/24
162.62.82.0/24,2,162.62.80.0/22
163.114.216.0/24,24,163.114.216.0/24
163.114.217.0/24,23,163.114.217.0/24
163.123.163.0/24,12,163.123.163.0/24
163.171.164.0/24,13,163.171.164.0/24
163.171.166.0/24,14,163.171.166.0/24
163.171.231.0/24,13,163.171.231.0/24
163.171.252.0/24,14,163.171.252.0/24
163.181.176.0/24,8,163.181.176.0/24
163.181.177.0/24,8,163.181.177.0/24
163.181.178.0/24,8,163.181.178.0/24
163.181.179.0/24,8,163.181.179.0/24
163.181.180.0/24,8,163.181.180.0/24
163.181.181.0/24,8,163.181.181.0/24
163.181.182.0/24,8,163.181.182.0/24
163.181.183.0/24,8,163.181.183.0/24
163.181.184.0/24,8,163.181.184.0/24
163.181.185.0/24,8,163.181.185.0/24
163.181.186.0/24,8,163.181.186.0/24
163.181.187.0/24,8,163.181.187.0/24
163.181.190.0/24,16,163.181.190.0/24
163.181.208.0/24,5,163.181.208.0/24
163.181.210.0/24,8,163.181.210.0/24
163.181.212.0/24,14,163.181.212.0/24
163.181.213.0/24,10,163.181.213.0/24
163.181.214.0/24,11,163.181.214.0/24
163.181.41.0/24,5,163.181.41.0/24
163.181.43.0/24,5,163.181.43.0/24
163.181.59.0/24,15,163.181.59.0/24
163.237.210.0/24,4,163.237.210.0/24
163.47.176.0/24,22,163.47.176.0/24
164.128.36.0/24,2,164.128.32.0/19
164.132.114.0/24,2,164.132.0.0/16
164.38.155.0/24,64,164.38.155.0/24
164.55.240.0/24,49,164.55.240.0/24
164.55.241.0/24,51,164.55.241.0/24
164.90.86.0/24,3,164.90.86.0/24
165.140.125.0/24,3,165.140.125.0/24
165.140.176.0/24,8,165.140.176.0/22
165.156.16.0/24,21,165.156.16.0/24
165.156.17.0/24,19,165.156.17.0/24
165.156.18.0/24,19,165.156.18.0/24
165.156.19.0/24,19,165.156.19.0/24
165.156.20.0/24,20,165.156.20.0/24
165.156.21.0/24,22,165.156.21.0/24
165.156.22.0/24,19,165.156.22.0/24
165.156.23.0/24,19,165.156.23.0/24
165.160.13.0/24,2,165.160.13.0/24
165.160.15.0/24,2,165.160.15.0/24
165.160.16.0/24,2,165.160.16.0/24
165.215.250.0/24,64,165.215.250.0/24
165.65.65.0/24,2,165.65.0.0/16
165.85.146.0/24,44,165.85.146.0/23
165.85.147.0/24,43,165.85.146.0/23
165.85.248.0/24,44,165.85.248.0/24
165.85.253.0/24,43,165.85.253.0/24
165.87.13.0/24,3,165.87.0.0/16
165.87.194.0/24,3,165.87.0.0/16
165.87.201.0/24,3,165.87.0.0/16
166.0.160.0/24,23,166.0.160.0/24
166.0.166.0/24,23,166.0.166.0/24
166.0.167.0/24,23,166.0.167.0/24
166.102.165.0/24,8,166.102.0.0/16
166.62.104.0/24,65,166.62.104.0/22
166.62.105.0/24,66,166.62.104.0/22
166.62.106.0/24,66,166.62.104.0/22
166.62.107.0/24,65,166.62.104.0/22
166.62.108.0/24,65,166.62.108.0/22
166.62.109.0/24,64,166.62.108.0/22
166.62.110.0/24,66,166.62.108.0/22
166.62.111.0/24,64,166.62.108.0/22
166.62.112.0/24,64,166.62.112.0/22
166.62.113.0/24,64,166.62.112.0/22
166.62.114.0/24,64,166.62.112.0/22
166.62.115.0/24,65,166.62.112.0/22
166.73.4.0/24,43,166.73.4.0/23
166.73.5.0/24,44,166.73.4.0/23
166.82.1.0/24,8,166.82.0.0/16
167.103.95.0/24,50,167.103.95.0/24
167.16.248.0/24,23,167.16.248.0/24
167.224.32.0/24,66,167.224.32.0/24
167.68.11.0/24,67,167.68.11.0/24
167.68.4.0/24,64,167.68.4.0/24
167.68.42.0/24,66,167.68.42.0/24
167.68.5.0/24,67,167.68.5.0/24
167.82.0.0/24,21,167.82.0.0/22
167.82.1.0/24,21,167.82.0.0/22
167.82.10.0/24,21,167.82.8.0/22
167.82.100.0/24,23,167.82.0.0/17
167.82.101.0/24,21,167.82.0.0/17
167.82.102.0/24,23,167.82.0.0/17
167.82.103.0/24,23,167.82.0.0/17
167.82.104.0/24,22,167.82.0.0/17
167.82.105.0/24,22,167.82.0.0/17
167.82.106.0/24,21,167.82.0.0/17
167.82.107.0/24,22,167.82.0.0/17
167.82.108.0/24,5,167.82.108.0/22
167.82.109.0/24,5,167.82.108.0/22
167.82.11.0/24,21,167.82.8.0/22
167.82.110.0/24,5,167.82.108.0/22
167.82.111.0/24,5,167.82.108.0/22
167.82.112.0/24,3,167.82.112.0/22
167.82.113.0/24,4,167.82.112.0/22
167.82.114.0/24,4,167.82.112.0/22
167.82.115.0/24,3,167.82.112.0/22
167.82.116.0/24,3,167.82.116.0/22
167.82.117.0/24,3,167.82.116.0/22
167.82.118.0/24,3,167.82.116.0/22
167.82.119.0/24,3,167.82.116.0/22
167.82.12.0/24,22,167.82.12.0/22
167.82.120.0/24,4,167.82.120.0/22
167.82.121.0/24,4,167.82.120.0/22
167.82.122.0/24,4,167.82.120.0/22
167.82.123.0/24,4,167.82.120.0/22
167.82.124.0/24,3,167.82.124.0/22
167.82.125.0/24,3,167.82.124.0/22
167.82.126.0/24,3,167.82.124.0/22
167.82.127.0/24,3,167.82.124.0/22
167.82.13.0/24,22,167.82.12.0/22
167.82.14.0/24,23,167.82.12.0/22
167.82.15.0/24,23,167.82.12.0/22
167.82.16.0/24,9,167.82.16.0/22
167.82.17.0/24,10,167.82.16.0/22
167.82.18.0/24,11,167.82.16.0/22
167.82.19.0/24,9,167.82.16.0/22
167.82.2.0/24,22,167.82.0.0/22
167.82.20.0/24,23,167.82.0.0/17
167.82.21.0/24,22,167.82.0.0/17
167.82.22.0/24,21,167.82.0.0/17
167.82.23.0/24,23,167.82.0.0/17
167.82.24.0/24,7,167.82.24.0/22
167.82.25.0/24,8,167.82.24.0/22
167.82.26.0/24,8,167.82.24.0/22
167.82.27.0/24,7,167.82.24.0/22
167.82.28.0/24,7,167.82.28.0/22
167.82.29.0/24,7,167.82.28.0/22
167.82.3.0/24,21,167.82.0.0/22
167.82.30.0/24,7,167.82.28.0/22
167.82.31.0/24,7,167.82.28.0/22
167.82.32.0/24,3,167.82.32.0/22
167.82.33.0/24,3,167.82.32.0/22
167.82.34.0/24,3,167.82.32.0/22
167.82.35.0/24,3,167.82.32.0/22
167.82.36.0/24,5,167.82.36.0/22
167.82.37.0/24,5,167.82.36.0/22
167.82.38.0/24,5,167.82.36.0/22
167.82.39.0/24,5,167.82.36.0/22
167.82.4.0/24,25,167.82.4.0/22
167.82.40.0/24,4,167.82.40.0/22
167.82.41.0/24,4,167.82.40.0/22
167.82.42.0/24,4,167.82.40.0/22
167.82.43.0/24,4,167.82.40.0/22
167.82.44.0/24,2,167.82.44.0/22
167.82.45.0/24,2,167.82.44.0/22
167.82.46.0/24,2,167.82.44.0/22
167.82.47.0/24,2,167.82.44.0/22
167.82.48.0/24,50,167.82.48.0/22
167.82.49.0/24,50,167.82.48.0/22
167.82.5.0/24,24,167.82.4.0/22
167.82.50.0/24,49,167.82.48.0/22
167.82.51.0/24,50,167.82.48.0/22
167.82.52.0/24,11,167.82.52.0/22
167.82.53.0/24,11,167.82.52.0/22
167.82.54.0/24,11,167.82.52.0/22
167.82.55.0/24,11,167.82.52.0/22
167.82.56.0/24,2,167.82.56.0/22
167.82.57.0/24,2,167.82.56.0/22
167.82.58.0/24,2,167.82.56.0/22
167.82.59.0/24,2,167.82.56.0/22
167.82.6.0/24,23,167.82.4.0/22
167.82.60.0/24,2,167.82.60.0/22
167.82.61.0/24,2,167.82.60.0/22
167.82.62.0/24,2,167.82.60.0/22
167.82.63.0/24,2,167.82.60.0/22
167.82.64.0/24,22,167.82.0.0/17
167.82.65.0/24,22,167.82.0.0/17
167.82.66.0/24,22,167.82.0.0/17
167.82.67.0/24,21,167.82.0.0/17
167.82.68.0/24,22,167.82.0.0/17
167.82.69.0/24,23,167.82.0.0/17
167.82.7.0/24,24,167.82.4.0/22
167.82.70.0/24,23,167.82.0.0/17
167.82.71.0/24,22,167.82.0.0/17
167.82.72.0/24,23,167.82.0.0/17
167.82.73.0/24,22,167.82.0.0/17
167.82.74.0/24,22,167.82.0.0/17
167.82.75.0/24,22,167.82.0.0/17
167.82.76.0/24,21,167.82.0.0/17
167.82.77.0/24,22,167.82.0.0/17
167.82.78.0/24,23,167.82.0.0/17
167.82.79.0/24,22,167.82.0.0/17
167.82.8.0/24,21,167.82.8.0/22
167.82.80.0/24,46,167.82.80.0/22
167.82.81.0/24,49,167.82.80.0/22
167.82.82.0/24,48,167.82.80.0/22
167.82.83.0/24,48,167.82.80.0/22
167.82.84.0/24,46,167.82.84.0/22
167.82.85.0/24,46,167.82.84.0/22
167.82.86.0/24,48,167.82.84.0/22
167.82.87.0/24,46,167.82.84.0/22
167.82.88.0/24,2,167.82.88.0/22
167.82.89.0/24,2,167.82.88.0/22
167.82.9.0/24,22,167.82.8.0/22
167.82.90.0/24,2,167.82.88.0/22
167.82.91.0/24,2,167.82.88.0/22
167.82.92.0/24,23,167.82.0.0/17
167.82.93.0/24,21,167.82.0.0/17
167.82.94.0/24,22,167.82.0.0/17
167.82.95.0/24,22,167.82.0.0/17
167.82.96.0/24,22,167.82.0.0/17
167.82.97.0/24,22,167.82.0.0/17
167.82.98.0/24,22,167.82.0.0/17
167.82.99.0/24,21,167.82.0.0/17
167.86.41.0/24,2,167.86.41.0/24
167.86.42.0/24,2,167.86.42.0/24
167.86.43.0/24,2,167.86.43.0/24
167.86.44.0/24,2,167.86.44.0/24
167.86.47.0/24,2,167.86.47.0/24
167.86.50.0/24,2,167.86.50.0/24
167.86.51.0/24,2,167.86.51.0/24
167.86.57.0/24,6,167.86.57.0/24
167.86.63.0/24,2,167.86.63.0/24
167.94.246.0/24,2,167.94.246.0/24
167.94.34.0/24,7,167.94.34.0/24
168.100.25.0/24,44,168.100.24.0/22
168.100.254.0/24,2,168.100.254.0/24
168.100.27.0/24,50,168.100.27.0/24
168.100.6.0/24,65,168.100.6.0/24
168.100.80.0/24,51,168.100.80.0/24
168.100.81.0/24,50,168.100.81.0/24
168.146.112.0/24,3,168.146.112.0/24
168.196.92.0/24,2,168.196.92.0/24
168.196.93.0/24,2,168.196.93.0/24
168.215.165.0/24,6,168.215.0.0/16
168.215.210.0/24,6,168.215.0.0/16
168.220.80.0/24,21,168.220.80.0/23
168.220.81.0/24,28,168.220.80.0/23
168.220.82.0/24,22,168.220.82.0/23
168.220.83.0/24,27,168.220.82.0/23
168.220.84.0/24,22,168.220.84.0/23
168.220.85.0/24,28,168.220.84.0/23
168.220.86.0/24,21,168.220.86.0/23
168.220.87.0/24,28,168.220.86.0/23
168.220.88.0/24,21,168.220.88.0/23
168.220.89.0/24,26,168.220.88.0/23
168.220.90.0/24,21,168.220.90.0/23
168.220.91.0/24,28,168.220.90.0/23
168.220.92.0/24,21,168.220.92.0/23
168.220.93.0/24,28,168.220.92.0/23
168.220.94.0/24,21,168.220.94.0/23
168.220.95.0/24,26,168.220.94.0/23
168.235.234.0/24,43,168.235.234.0/24
168.245.222.0/24,7,168.245.222.0/24
168.245.223.0/24,7,168.245.223.0/24
168.95.1.0/24,2,168.95.0.0/16
169.130.193.0/24,3,169.130.0.0/16
169.130.65.0/24,4,169.130.0.0/16
169.136.136.0/24,4,169.136.136.0/24
169.148.151.0/24,14,169.148.151.0/24
169.148.152.0/24,14,169.148.152.0/23
169.148.153.0/24,13,169.148.152.0/23
169.150.108.0/24,51,169.150.108.0/24
169.150.109.0/24,49,169.150.109.0/24
169.150.110.0/24,50,169.150.110.0/24
169.150.111.0/24,51,169.150.111.0/24
169.155.48.0/24,27,169.155.48.0/23
169.155.49.0/24,28,169.155.48.0/23
169.155.50.0/24,29,169.155.50.0/23
169.155.51.0/24,27,169.155.50.0/23
169.155.52.0/24,26,169.155.52.0/23
169.155.53.0/24,27,169.155.52.0/23
169.155.54.0/24,26,169.155.54.0/23
169.155.55.0/24,26,169.155.54.0/23
169.155.56.0/24,26,169.155.56.0/23
169.155.57.0/24,27,169.155.56.0/23
169.155.58.0/24,28,169.155.58.0/23
169.155.59.0/24,27,169.155.58.0/23
169.155.60.0/24,27,169.155.60.0/23
169.155.61.0/24,27,169.155.60.0/23
169.155.62.0/24,28,169.155.62.0/23
169.155.63.0/24,28,169.155.62.0/23
169.224.140.0/24,45,169.224.140.0/23
169.224.141.0/24,44,169.224.140.0/23
169.224.142.0/24,42,169.224.142.0/23
169.224.143.0/24,44,169.224.142.0/23
17.171.63.0/24,4,17.171.63.0/24
17.253.142.0/24,3,17.253.142.0/24
17.253.144.0/24,30,17.253.144.0/24
17.253.145.0/24,26,17.253.145.0/24
17.253.150.0/24,25,17.253.150.0/24
17.253.200.0/24,19,17.253.200.0/24
17.253.201.0/24,21,17.253.201.0/24
17.253.206.0/24,20,17.253.206.0/24
17.253.207.0/24,20,17.253.207.0/24
17.7.7.0/24,23,17.0.0.0/9
17.8.8.0/24,22,17.0.0.0/9
170.10.142.0/24,5,170.10.142.0/24
170.10.143.0/24,44,170.10.143.0/24
170.10.222.0/24,44,170.10.222.0/24
170.106.149.0/24,2,170.106.149.0/24
170.114.40.0/24,51,170.114.40.0/24
170.114.42.0/24,50,170.114.42.0/24
170.114.45.0/24,66,170.114.45.0/24
170.114.46.0/24,67,170.114.46.0/24
170.114.52.0/24,66,170.114.52.0/24
170.114.78.0/24,64,170.114.78.0/24
170.153.144.0/24,64,170.153.144.0/24
170.176.152.0/24,62,170.176.152.0/24
170.176.159.0/24,3,170.176.159.0/24
170.176.163.0/24,68,170.176.163.0/24
170.176.201.0/24,43,170.176.201.0/24
170.176.203.0/24,2,170.176.203.0/24
170.176.220.0/24,51,170.176.220.0/24
170.176.221.0/24,51,170.176.221.0/24
170.176.222.0/24,52,170.176.222.0/24
170.176.223.0/24,51,170.176.223.0/24
170.178.191.0/24,3,170.178.191.0/24
170.210.180.0/24,59,170.210.180.0/24
170.225.115.0/24,51,170.225.115.0/24
170.238.66.0/24,3,170.238.66.0/24
170.247.170.0/24,6,170.247.170.0/24
170.33.10.0/24,7,170.33.10.0/24
170.33.11.0/24,7,170.33.11.0/24
170.33.12.0/24,7,170.33.12.0/24
170.33.13.0/24,7,170.33.13.0/24
170.33.14.0/24,7,170.33.14.0/24
170.33.15.0/24,7,170.33.15.0/24
170.33.8.0/24,7,170.33.8.0/24
170.33.9.0/24,6,170.33.9.0/24
170.33.96.0/24,7,170.33.96.0/24
170.33.97.0/24,7,170.33.97.0/24
170.33.98.0/24,7,170.33.98.0/24
170.33.99.0/24,7,170.33.99.0/24
170.39.131.0/24,52,170.39.131.0/24
170.39.141.0/24,50,170.39.141.0/24
170.72.234.0/24,51,170.72.234.0/24
170.72.243.0/24,50,170.72.243.0/24
170.82.173.0/24,3,170.82.173.0/24
170.82.174.0/24,3,170.82.174.0/23
171.6.0.0/24,2,171.6.0.0/16
171.7.64.0/24,2,171.7.0.0/16
171.75.63.0/24,13,171.75.0.0/16
172.2.233.0/24,2,172.0.0.0/12
172.202.64.0/24,51,172.200.0.0/13
172.202.65.0/24,52,172.200.0.0/13
172.217.4.0/24,43,172.217.4.0/24
172.217.60.0/24,44,172.217.56.0/21
172.253.101.0/24,40,172.253.0.0/16
172.253.28.0/24,44,172.253.16.0/20
172.253.48.0/24,34,172.253.0.0/16
172.253.55.0/24,43,172.253.0.0/16
172.64.144.0/24,71,172.64.144.0/24
172.64.145.0/24,71,172.64.145.0/24
172.64.146.0/24,69,172.64.146.0/24
172.64.147.0/24,71,172.64.147.0/24
172.64.148.0/24,72,172.64.148.0/24
172.64.149.0/24,72,172.64.149.0/24
172.64.150.0/24,72,172.64.150.0/24
172.64.151.0/24,73,172.64.151.0/24
172.64.152.0/24,72,172.64.152.0/24
172.64.153.0/24,72,172.64.153.0/24
172.64.154.0/24,72,172.64.154.0/24
172.64.155.0/24,71,172.64.155.0/24
172.64.156.0/24,70,172.64.156.0/24
172.64.157.0/24,72,172.64.157.0/24
172.64.158.0/24,72,172.64.158.0/24
172.64.159.0/24,71,172.64.159.0/24
172.64.228.0/24,72,172.64.228.0/24
172.64.229.0/24,72,172.64.229.0/24
172.64.230.0/24,71,172.64.230.0/24
172.64.231.0/24,72,172.64.231.0/24
172.64.240.0/24,69,172.64.240.0/20
172.64.241.0/24,24,172.64.240.0/20
172.64.242.0/24,68,172.64.240.0/20
172.64.243.0/24,69,172.64.240.0/20
172.64.244.0/24,69,172.64.240.0/20
172.64.245.0/24,68,172.64.240.0/20
172.64.246.0/24,2,172.64.240.0/20
172.64.247.0/24,70,172.64.240.0/20
172.64.248.0/24,69,172.64.240.0/20
172.64.32.0/24,71,172.64.32.0/24
172.64.33.0/24,72,172.64.33.0/24
172.64.34.0/24,71,172.64.34.0/24
172.64.35.0/24,72,172.64.35.0/24
172.64.36.0/24,72,172.64.36.0/23
172.64.37.0/24,70,172.64.36.0/23
172.64.38.0/24,70,172.64.38.0/24
172.64.40.0/24,37,172.64.40.0/24
172.64.41.0/24,70,172.64.32.0/20
172.64.42.0/24,69,172.64.32.0/20
172.64.46.0/24,69,172.64.32.0/20
172.64.47.0/24,70,172.64.32.0/20
172.64.48.0/24,73,172.64.48.0/20
172.64.49.0/24,69,172.64.48.0/20
172.64.50.0/24,73,172.64.48.0/20
172.64.52.0/24,67,172.64.52.0/24
172.64.53.0/24,67,172.64.53.0/24
172.64.65.0/24,4,172.64.64.0/20
172.64.68.0/24,59,172.64.68.0/24
172.64.69.0/24,59,172.64.69.0/24
172.64.78.0/24,71,172.64.78.0/24
172.64.80.0/24,71,172.64.80.0/20
172.64.81.0/24,69,172.64.80.0/20
172.64.82.0/24,72,172.64.80.0/20
172.64.83.0/24,71,172.64.80.0/20
172.64.84.0/24,71,172.64.80.0/20
172.64.85.0/24,71,172.64.80.0/20
172.64.86.0/24,74,172.64.80.0/20
172.64.87.0/24,69,172.64.80.0/20
172.64.88.0/24,72,172.64.80.0/20
172.64.89.0/24,72,172.64.80.0/20
172.64.90.0/24,69,172.64.80.0/20
172.64.91.0/24,72,172.64.80.0/20
172.64.92.0/24,73,172.64.80.0/20
172.64.93.0/24,71,172.64.80.0/20
172.64.94.0/24,72,172.64.80.0/20
172.64.95.0/24,73,172.64.80.0/20
172.64.96.0/24,2,172.64.0.0/16
172.64.97.0/24,71,172.64.97.0/24
172.64.98.0/24,72,172.64.98.0/24
172.65.0.0/24,70,172.65.0.0/20
172.65.1.0/24,69,172.65.0.0/20
172.65.10.0/24,68,172.65.0.0/20
172.65.100.0/24,69,172.65.96.0/20
172.65.101.0/24,71,172.65.96.0/20
172.65.102.0/24,70,172.65.96.0/20
172.65.103.0/24,72,172.65.96.0/20
172.65.104.0/24,71,172.65.96.0/20
172.65.105.0/24,71,172.65.96.0/20
172.65.106.0/24,71,172.65.96.0/20
172.65.107.0/24,71,172.65.96.0/20
172.65.108.0/24,71,172.65.96.0/20
172.65.109.0/24,72,172.65.96.0/20
172.65.11.0/24,69,172.65.0.0/20
172.65.110.0/24,71,172.65.96.0/20
172.65.111.0/24,72,172.65.96.0/20
172.65.112.0/24,72,172.65.112.0/20
172.65.113.0/24,69,172.65.112.0/20
172.65.114.0/24,70,172.65.112.0/20
172.65.115.0/24,72,172.65.112.0/20
172.65.116.0/24,70,172.65.112.0/20
172.65.117.0/24,71,172.65.112.0/20
172.65.118.0/24,70,172.65.112.0/20
172.65.119.0/24,72,172.65.112.0/20
172.65.12.0/24,68,172.65.0.0/20
172.65.120.0/24,71,172.65.112.0/20
172.65.121.0/24,69,172.65.112.0/20
172.65.122.0/24,70,172.65.112.0/20
172.65.123.0/24,70,172.65.112.0/20
172.65.124.0/24,71,172.65.112.0/20
172.65.125.0/24,71,172.65.112.0/20
172.65.126.0/24,71,172.65.112.0/20
172.65.127.0/24,70,172.65.112.0/20
172.65.128.0/24,68,172.65.128.0/20
172.65.129.0/24,71,172.65.128.0/20
172.65.13.0/24,71,172.65.0.0/20
172.65.130.0/24,70,172.65.128.0/20
172.65.131.0/24,68,172.65.128.0/20
172.65.132.0/24,71,172.65.128.0/20
172.65.133.0/24,72,172.65.128.0/20
172.65.134.0/24,69,172.65.128.0/20
172.65.135.0/24,69,172.65.128.0/20
172.65.136.0/24,71,172.65.128.0/20
172.65.137.0/24,72,172.65.128.0/20
172.65.138.0/24,71,172.65.128.0/20
172.65.139.0/24,70,172.65.128.0/20
172.65.14.0/24,70,172.65.0.0/20
172.65.140.0/24,69,172.65.128.0/20
172.65.141.0/24,70,172.65.128.0/20
172.65.142.0/24,71,172.65.128.0/20
172.65.143.0/24,71,172.65.128.0/20
172.65.144.0/24,71,172.65.144.0/20
172.65.145.0/24,70,172.65.144.0/20
172.65.146.0/24,68,172.65.144.0/20
172.65.147.0/24,69,172.65.144.0/20
172.65.148.0/24,71,172.65.144.0/20
172.65.149.0/24,70,172.65.144.0/20
172.65.15.0/24,68,172.65.0.0/20
172.65.150.0/24,71,172.65.144.0/20
172.65.151.0/24,69,172.65.144.0/20
172.65.152.0/24,71,172.65.144.0/20
172.65.153.0/24,69,172.65.144.0/20
172.65.154.0/24,71,172.65.144.0/20
172.65.155.0/24,71,172.65.144.0/20
172.65.156.0/24,70,172.65.144.0/20
172.65.157.0/24,70,172.65.144.0/20
172.65.158.0/24,68,172.65.144.0/20
172.65.159.0/24,70,172.65.144.0/20
172.65.16.0/24,69,172.65.16.0/20
172.65.160.0/24,71,172.65.160.0/20
172.65.161.0/24,70,172.65.160.0/20
172.65.162.0/24,70,172.65.160.0/20
172.65.163.0/24,68,172.65.160.0/20
172.65.164.0/24,71,172.65.160.0/20
172.65.165.0/24,72,172.65.160.0/20
172.65.166.0/24,68,172.65.160.0/20
172.65.167.0/24,71,172.65.160.0/20
172.65.168.0/24,71,172.65.160.0/20
172.65.169.0/24,69,172.65.160.0/20
172.65.17.0/24,69,172.65.16.0/20
172.65.170.0/24,70,172.65.160.0/20
172.65.171.0/24,69,172.65.160.0/20
172.65.172.0/24,69,172.65.160.0/20
172.65.173.0/24,72,172.65.160.0/20
172.65.174.0/24,71,172.65.160.0/20
172.65.175.0/24,72,172.65.160.0/20
172.65.176.0/24,72,172.65.176.0/20
172.65.177.0/24,69,172.65.176.0/20
172.65.178.0/24,71,172.65.176.0/20
172.65.179.0/24,69,172.65.176.0/20
172.65.18.0/24,67,172.65.16.0/20
172.65.180.0/24,70,172.65.176.0/20
172.65.181.0/24,70,172.65.176.0/20
172.65.182.0/24,69,172.65.176.0/20
172.65.183.0/24,71,172.65.176.0/20
172.65.184.0/24,70,172.65.176.0/20
172.65.185.0/24,70,172.65.176.0/20
172.65.186.0/24,70,172.65.176.0/20
172.65.187.0/24,71,172.65.176.0/20
172.65.188.0/24,71,172.65.176.0/20
172.65.189.0/24,73,172.65.176.0/20
172.65.19.0/24,69,172.65.16.0/20
172.65.190.0/24,68,172.65.176.0/20
172.65.191.0/24,72,172.65.176.0/20
172.65.192.0/24,72,172.65.192.0/20
172.65.193.0/24,72,172.65.192.0/20
172.65.194.0/24,74,172.65.192.0/20
172.65.195.0/24,72,172.65.192.0/20
172.65.196.0/24,69,172.65.192.0/20
172.65.197.0/24,73,172.65.192.0/20
172.65.198.0/24,70,172.65.192.0/20
172.65.199.0/24,73,172.65.192.0/20
172.65.2.0/24,70,172.65.0.0/20
172.65.20.0/24,70,172.65.16.0/20
172.65.200.0/24,71,172.65.192.0/20
172.65.201.0/24,71,172.65.192.0/20
172.65.202.0/24,73,172.65.192.0/20
172.65.203.0/24,72,172.65.192.0/20
172.65.204.0/24,72,172.65.192.0/20
172.65.205.0/24,72,172.65.192.0/20
172.65.206.0/24,72,172.65.192.0/20
172.65.207.0/24,71,172.65.192.0/20
172.65.208.0/24,70,172.65.208.0/20
172.65.209.0/24,72,172.65.208.0/20
172.65.21.0/24,71,172.65.16.0/20
172.65.210.0/24,70,172.65.208.0/20
172.65.211.0/24,72,172.65.208.0/20
172.65.212.0/24,70,172.65.208.0/20
172.65.213.0/24,71,172.65.208.0/20
172.65.214.0/24,74,172.65.208.0/20
172.65.215.0/24,72,172.65.208.0/20
172.65.216.0/24,73,172.65.208.0/20
172.65.217.0/24,72,172.65.208.0/20
172.65.218.0/24,72,172.65.208.0/20
172.65.219.0/24,71,172.65.208.0/20
172.65.22.0/24,70,172.65.16.0/20
172.65.220.0/24,71,172.65.208.0/20
172.65.221.0/24,73,172.65.208.0/20
172.65.222.0/24,72,172.65.208.0/20
172.65.223.0/24,72,172.65.208.0/20
172.65.224.0/24,73,172.65.224.0/20
172.65.225.0/24,72,172.65.224.0/20
172.65.226.0/24,70,172.65.224.0/20
172.65.227.0/24,72,172.65.224.0/20
172.65.228.0/24,70,172.65.224.0/20
172.65.229.0/24,72,172.65.224.0/20
172.65.23.0/24,68,172.65.16.0/20
172.65.230.0/24,70,172.65.224.0/20
172.65.231.0/24,72,172.65.224.0/20
172.65.232.0/24,70,172.65.224.0/20
172.65.233.0/24,69,172.65.224.0/20
172.65.234.0/24,71,172.65.224.0/20
172.65.235.0/24,71,172.65.224.0/20
172.65.236.0/24,72,172.65.224.0/20
172.65.237.0/24,72,172.65.224.0/20
172.65.238.0/24,69,172.65.224.0/20
172.65.239.0/24,73,172.65.224.0/20
172.65.24.0/24,70,172.65.16.0/20
172.65.240.0/24,70,172.65.240.0/20
172.65.241.0/24,72,172.65.240.0/20
172.65.242.0/24,69,172.65.240.0/20
172.65.243.0/24,72,172.65.240.0/20
172.65.244.0/24,70,172.65.240.0/20
172.65.245.0/24,70,172.65.240.0/20
172.65.246.0/24,70,172.65.240.0/20
172.65.247.0/24,70,172.65.240.0/20
172.65.248.0/24,69,172.65.240.0/20
172.65.249.0/24,71,172.65.240.0/20
172.65.25.0/24,71,172.65.16.0/20
172.65.250.0/24,71,172.65.240.0/20
172.65.251.0/24,69,172.65.240.0/20
172.65.252.0/24,73,172.65.240.0/20
172.65.253.0/24,69,172.65.240.0/20
172.65.254.0/24,72,172.65.240.0/20
172.65.255.0/24,68,172.65.240.0/20
172.65.26.0/24,69,172.65.16.0/20
172.65.27.0/24,70,172.65.16.0/20
172.65.28.0/24,72,172.65.16.0/20
172.65.29.0/24,68,172.65.16.0/20
172.65.3.0/24,68,172.65.0.0/20
172.65.30.0/24,68,172.65.16.0/20
172.65.31.0/24,70,172.65.16.0/20
172.65.32.0/24,69,172.65.32.0/20
172.65.33.0/24,69,172.65.32.0/20
172.65.34.0/24,68,172.65.32.0/20
172.65.35.0/24,70,172.65.32.0/20
172.65.36.0/24,68,172.65.32.0/20
172.65.37.0/24,67,172.65.32.0/20
172.65.38.0/24,69,172.65.32.0/20
172.65.39.0/24,69,172.65.32.0/20
172.65.4.0/24,69,172.65.0.0/20
172.65.40.0/24,70,172.65.32.0/20
172.65.41.0/24,70,172.65.32.0/20
172.65.42.0/24,68,172.65.32.0/20
172.65.43.0/24,70,172.65.32.0/20
172.65.44.0/24,69,172.65.32.0/20
172.65.45.0/24,68,172.65.32.0/20
172.65.46.0/24,68,172.65.32.0/20
172.65.47.0/24,69,172.65.32.0/20
172.65.48.0/24,68,172.65.48.0/20
172.65.49.0/24,69,172.65.48.0/20
172.65.5.0/24,69,172.65.0.0/20
172.65.50.0/24,69,172.65.48.0/20
172.65.51.0/24,70,172.65.48.0/20
172.65.52.0/24,69,172.65.48.0/20
172.65.53.0/24,68,172.65.48.0/20
172.65.54.0/24,69,172.65.48.0/20
172.65.55.0/24,70,172.65.48.0/20
172.65.56.0/24,69,172.65.48.0/20
172.65.57.0/24,69,172.65.48.0/20
172.65.58.0/24,70,172.65.48.0/20
